Investment_Period_Years,Comparison_Start_Month,Comparison_End_Month,DCA_Final_Total_Asset_Value,LumpSum_Final_Total_Asset_Value,Total_Initial_Capital,DCA_Return_Pct,DCA_Sharpe_Ratio,DCA_Max_Drawdown_Pct,DCA_Sortino_Ratio,DCA_Calmar_Ratio,LumpSum_Return_Pct,LumpSum_Sharpe_Ratio,LumpSum_Max_Drawdown_Pct,LumpSum_Sortino_Ratio,LumpSum_Calmar_Ratio,DCA_Outperforms_LumpSum_Return,LumpSum_Outperforms_DCA_Return
1,1999-04,2000-03,2029.0981349203241,2453.209013721415,1200,69.09151124336034,1.9392612579316904,-13.644660837397794,2.6256996401954473,5.068089102520778,104.43408447678458,2.007962702136077,-15.468378051514053,3.3571191700141028,6.757931303736938,0,1
1,1999-05,2000-04,1672.0524384021783,2127.7195024869416,1200,39.33770320018152,1.101654280328055,-31.135295905346393,1.425189768782644,1.2809558161950751,77.30995854057846,1.5127537652363776,-31.740994948053746,2.440817799905197,2.4734428924797016,0,1
1,1999-06,2000-05,1399.3722396221826,1960.6885693251845,1200,16.614353301848553,0.5543433605291843,-35.07276300183555,0.7118077833267147,0.47406104211100325,63.39071411043204,1.2435493284859338,-36.46496302277147,1.9433909592000942,1.7399076735748646,0,1
1,1999-07,2000-06,1495.155680568042,1932.6697623922535,1200,24.596306714003504,0.7374987081762007,-32.94974017999799,0.9940431964148088,0.7470491419387112,61.055813532687786,1.1974408781250747,-36.4649630227714,1.9048036909783046,1.6758112369826539,0,1
1,1999-08,2000-07,1371.2530938578811,1901.661805550677,1200,14.271091154823429,0.5115024912869423,-30.593891816790332,0.6981564074604878,0.46818014097138794,58.47181712922308,1.1539964709302668,-36.46496302277147,1.864118512603138,1.610383363313687,0,1
1,1999-09,2000-08,1491.9984646870173,2028.5375775658085,1200,24.333205390584776,0.7864747006907024,-27.90726140777454,1.1020850960757747,0.8725956221359634,69.04479813048404,1.2842531582353736,-36.46496302277147,2.028070327531001,1.895123133129842,0,1
1,1999-10,2000-09,1242.887028685271,1768.7814133240308,1200,3.573919057105911,0.2206885231487131,-24.92608050263392,0.3143803591944605,0.14388181211902296,47.398451110335905,0.9939363251224466,-36.46496302277146,1.6071903344881087,1.3052244890515792,0,1
1,1999-11,2000-10,1103.3523418577659,1498.9970021932484,1200,-8.053971511852847,-0.13921888748697944,-27.6838955741879,-0.20983116112260275,-0.29111724523608346,24.916416849437365,0.653282246550378,-36.46496302277144,1.1058462847062573,0.6838195074002262,0,1
1,1999-12,2000-11,833.9404576546087,1006.4914060509317,1200,-30.504961862115938,-0.992553592717232,-37.00680756725793,-1.35689696406308,-0.8247747864805229,-16.12571616242236,-0.07588528950326633,-46.54990416400453,-0.1270901121730095,-0.34663482479847507,0,1
1,2000-01,2000-12,786.932644534999,739.3137462911842,1200,-34.422279622083416,-1.0798140309371531,-40.86055586100974,-1.5179248333455706,-0.8503854123666467,-38.39052114240132,-0.5777079440068055,-52.66718841363591,-1.016327282146618,-0.7355781509171193,1,0
1,2000-02,2001-01,918.5050879180232,837.8420720992216,1200,-23.457909340164736,-0.5633370653291301,-39.41909996908881,-0.8388865756833689,-0.5954454340706091,-30.179827325064867,-0.3489402431448752,-54.61783182376424,-0.605835366954929,-0.5528781377137778,1,0
1,2000-03,2001-02,701.3733432026917,529.0589206888018,1200,-41.552221399775696,-1.3852515498160862,-43.905989406267466,-1.9679953990664856,-0.948843497654054,-55.91175660926652,-1.1212017721799106,-59.70277946961633,-1.9709840515628967,-0.9385756846567688,1,0
